Paper,Author
570202,6886783
570229,6874126
570261,7315039
570263,7347289
570264,6887068
570281,6908263
570285,7368451
570321,6768211
570326,6886883
570341,6916295
570352,7367951
570358,7160441
570370,7368501
570418,7368521
570432,6766649
570453,7320065
570454,6799604
570464,6975625
570467,7084880
570528,6860308
570569,6834440
570596,6860067
570604,6807671
570614,6886985
570639,6766896
570656,6886792
570658,6777685
570675,7368656
570700,7320164
570735,6860980
570736,7030071
570758,7053473
570789,6944852
570815,6764371
570817,6886723
570824,6886962
570828,7368730
570843,6875258
570845,7267150
570848,7073661
570854,7368751
570888,6922868
570916,7368187
570926,6754048
570930,6807161
570963,6945318
570998,6944785
571012,7318521
571048,7368841
571073,6860631
571074,7319683
571078,6859100
571081,7341702
571097,7368863
571115,6886765
571127,6887004
571140,7347309
571167,6771605
571224,6872875
571240,7096120
571254,7368914
571255,7367957
571261,6886980
571272,7368027
571276,7347315
571282,6886676
571309,6874065
571331,7073321
571357,7368963
571372,7368978
571374,7368241
571389,7368987
571432,6875258
571436,6916097
571465,7368082
571472,7158338
571495,6874126
571498,7073321
571510,7341719
571517,7030035
571562,6858757
571603,7367979
571682,6907191
571714,7369157
571727,7368189
571742,6886888
571745,7033688
571774,7368655
571797,6887068
571800,7368764
571863,6886882
571899,6886731
571900,7102579
571919,6945318
571921,6869483
571934,6768182
571942,6823039
571997,6807277
572003,6886707
572007,6886989
572024,6823179
572030,7369265
572037,7369268
572085,6764066
572145,6858741
572156,6944850
572161,6860979
572173,6887027
572228,7368326
572255,7139725
572286,7369367
572301,7368244
572327,7369377
572332,7369379
572336,7369381
572351,7369390
572374,6791672
572376,6886952
572392,6925090
572410,6915464
572527,7152495
572549,6764065
572557,6947966
572562,6769839
572580,7369464
572581,6887155
572602,7341725
572653,7096268
572660,6886917
572675,7152495
572677,7369506
572680,7369508
572684,6906154
572704,6886714
572718,6755945
572747,6887125
572782,6768460
572794,6808051
572799,6772080
572805,7369548
572811,6770504
572907,6781054
572935,6931095
572951,6952448
572954,7368676
572995,6887057
573001,7073650
573072,6886863
573087,6886888
573107,6781460
573133,7369639
573135,6915820
573162,7030063
573169,7369465
573171,6915946
573195,6813894
573199,7369053
573210,6886843
573214,6758953
573233,6916019
573234,6872562
573258,7368876
573273,6766649
573327,6886877
573330,6768357
573333,6860979
573357,6770504
573375,6859094
573389,6939474
573416,7369027
573419,7368506
573429,7369722
573448,6808815
573452,6886689
573462,6886673
573519,6886755
573529,6846412
573569,6874064
573621,6886730
573648,6873446
573678,6871095
573681,7073710
573715,7318405
573749,7033268
573757,7368005
573760,7369817
573769,6886677
573792,6860184
573808,7073382
573834,6756949
573843,6761885
573861,7368874
573864,7368423
573872,6859350
573874,6782899
573878,6887196
573886,6764066
573892,6802451
573894,7347360
573903,7099099
573932,6872562
573937,7096120
573980,7369550
573984,7368078
574047,6763152
574053,7369906
574059,7368215
574075,6860940
574078,7347179
574113,6887052
574130,7347248
574172,7369947
574178,7369748
574182,6771605
574201,6944785
574245,6945325
574296,6887109
574333,6781054
574414,6870726
574443,6782899
574517,6887078
574547,7368815
574643,7369533
574657,7370122
574668,6944852
574672,6860463
574687,7370128
574697,7369626
574712,7369077
574739,7370144
574752,7370147
574769,6812442
574771,6886878
574773,6780892
574776,6812363
574780,6886887
574885,7370206
574889,6909904
574903,7370214
574908,7073286
574909,7347316
574939,6886755
574963,7347471
574965,6887140
575018,7095577
575021,7158338
575022,6887015
575046,6766649
575056,6887027
575062,6834458
575069,6780182
575099,7370279
575102,7370281
575108,7370250
575127,7365947
575150,7370293
575198,6981310
575212,7370315
575268,7368369
575341,7370349
575351,7369727
575366,7033853
575438,6809105
575445,6887182
575451,6858757
575482,6766649
575495,7368540
575499,6874283
575504,7370387
575510,7370388
575521,7369550
575535,7368326
575541,6859334
575556,6886813
575574,6875345
575584,6887021
575648,6779604
575690,6754048
575700,7341687
575704,7347452
575719,6874521
575720,7368180
575731,7087354
575734,6860433
575752,6909191
575761,7033880
575775,7370460
575787,6874398
575794,7368385
575806,6886986
575822,6944851
575831,6887083
575871,6782094
575885,7370502
575891,6886715
575924,7053650
575930,6873447
575941,7073547
575945,6828188
575973,7368542
575985,7369896
576018,7077361
576045,6771048
576067,6766896
576087,7370554
576096,7270582
576110,6811286
576113,6886729
576139,6886806
576142,6886984
576168,7341641
576169,7370571
576171,6944981
576264,7102797
576307,7073547
576309,7073467
576336,6754048
576337,6826094
576340,6886911
576356,6887180
576362,6909513
576383,6881171
576385,7369355
576392,7041670
576417,6759863
576438,7369504
576464,6886689
576485,7366300
576495,6781460
576515,7369984
576533,6755181
576559,7370665
576562,7367924
576564,7370570
576565,7370667
576596,7368064
576609,6860787
576623,7030016
576636,6886765
576657,6860633
576662,6886964
576665,7368241
576743,7367998
576788,6916368
576811,7370310
576823,6766649
576882,6886827
576891,7368880
576898,7366959
576937,6811670
576941,7074041
576997,7370778
577000,7062148
577008,7368027
577020,6859389
577030,6886843
577047,6769686
577066,7320033
577068,6886712
577088,6858757
577093,6778630
577095,7368092
577114,6886829
577192,7370823
577194,7275270
577196,7370825
577207,6875346
577233,7045188
577239,7368802
577241,7368214
577259,6886785
577266,6886914
577269,6886745
577271,7157094
577301,7368327
577312,6886670
577325,7370864
577354,6871107
577378,6886743
577381,7152339
577391,6766649
577395,7370889
577396,6886792
577413,7370895
577419,7370896
577434,7368064
577440,6817102
577467,6872562
577484,7370925
577515,7088528
577526,6771605
577534,6871114
577551,7369402
577564,6886943
577575,6886792
577605,7368298
577610,7370966
577641,6861073
577650,6887096
577672,6875263
577674,6982917
577679,6770755
577680,6833554
577716,7370682
577721,7001634
577723,7347424
577743,6916593
577744,7073700
577769,7370994
577773,6860463
577790,6834440
577805,7318504
577808,6886673
577813,6769595
577816,7236846
577834,6809076
577835,7087354
577856,6765973
577862,6858298
577869,7270722
577876,7369370
577892,6886708
577898,6754037
577934,6824798
577975,7368022
577981,7371063
578013,6807886
578020,6886813
578025,7369607
578043,7371077
578046,7097829
578087,6780284
578116,7101009
578119,6886828
578130,7371096
578139,7371100
578152,6886813
578175,6886739
578202,6886735
578219,6886824
578229,7368846
578231,6886959
578232,6772020
578362,6860634
578393,7369402
578398,6886677
578420,6909513
578434,7370858
578439,7368305
578458,6902644
578509,7371185
578511,7368588
578543,6768357
578548,7370933
578554,6874580
578581,6860589
578615,6833133
578628,6887027
578635,6886673
578641,6887195
578647,7371226
578666,6886961
578671,6780793
578695,7371240
578718,7368911
578743,7030014
578769,7368901
578778,6754010
578784,7368385
578806,6766896
578816,7354135
578827,6858741
578843,7030060
578866,6811990
578870,6769595
578888,7370992
578900,6812441
578935,6887062
579015,7371330
579048,6994526
579060,7371342
579089,7302839
579098,7368730
579107,7051735
579110,7369603
579112,7267150
579123,6886898
579147,7371365
579166,7341693
579190,7094246
579202,6859351
579207,7229546
579226,7370535
579231,6886872
579233,7369984
579246,6886900
579259,7371392
579322,6819739
579347,6756869
579356,7033268
579361,6887173
579380,6886658
579385,6873096
579395,6887110
579453,7368719
579475,6859562
579492,7096443
579533,6860072
579551,6909944
579559,7099329
579573,6763950
579592,7368909
579598,6886916
579608,7368365
579631,7270582
579644,6886889
579645,6873447
579671,7371474
579682,6755289
579688,6886677
579732,6887006
579740,6859907
579741,7341731
579751,7369552
579752,6859571
579756,7368493
579763,6858544
579766,6944852
579782,6770504
579798,7371506
579800,7368178
579815,6982687
579820,7369837
579833,6765068
579837,7369745
579857,6886686
579896,6934061
579906,7371529
579908,6886945
579920,6812441
579946,6887095
579965,6873965
579993,6858601
579995,7341740
580012,7368621
580030,6759863
580038,6909513
580057,6886707
580066,6887048
580071,7030079
580116,6945048
580150,6829869
580155,7264749
580161,6871179
580168,6872659
580223,7371593
580225,7263871
580235,6886662
580247,6772411
580330,7369497
580337,6871034
580410,6778439
580415,7368264
580488,6887052
580496,6944852
580499,6871107
580509,6886670
580512,6768460
580556,6886708
580562,7368889
580588,7036552
580599,7368216
580600,6859517
580649,6929662
580670,6886986
580721,7368213
580732,7368119
580737,6982380
580805,7341696
580831,6929662
580842,7030079
580848,6886911
580852,7371729
580879,6860067
580915,7368779
580926,7366242
580929,7152680
580962,6860912
580979,7341716
580987,7347269
580997,7368244
581006,7218467
581045,6873037
581086,7368496
581094,7200660
581096,6811311
581103,6758019
581121,6785410
581140,6871066
581141,6833879
581142,7369844
581148,7368718
581170,6754752
581187,7368224
581207,6944873
581213,7073955
581228,7354135
581229,6860360
581234,6886694
581239,6874581
581266,6886986
581271,7369425
581307,6762260
581360,6886747
581392,7371821
581397,6886878
581401,6829075
581418,7371135
581419,7371827
581431,7011361
581451,7158338
581466,7371841
581469,6812706
581498,6886825
581540,6859100
581547,6780284
581550,6808055
581577,7369704
581583,6763811
581590,6812442
581654,7369237
581679,6777684
581683,7370380
581693,6766649
581804,6781022
581853,6916725
581882,6811523
581888,6886715
581940,6886678
581943,6834440
581946,7370273
581950,7368878
581971,7368946
581975,7369329
581996,7369559
582002,6886888
582008,6944647
582020,6758019
582082,6871066
582089,7368078
582139,7371153
582211,7186114
582212,7371979
582225,6906204
582239,7132628
582247,6906205
582250,6828300
582263,6762560
582281,6921209
582283,6765678
582285,7372070
582299,7089017
582314,6762560
582318,6921210
582323,7372137
582326,6767170
582339,6762535
582362,7372171
582365,7372075
582366,6766911
582367,7372176
582373,6769074
582376,7020309
582377,7372187
582397,7372242
582445,6868744
582456,7372369
582457,6925704
582465,7372399
582487,7372458
582525,7372541
582566,7066320
582572,7372657
582573,7372663
582590,7372702
582591,7285917
582593,7372565
582608,7249497
582632,7372325
582642,7288009
582645,7372854
582662,6823248
582681,7275302
582690,7372957
582694,6964400
582697,7301969
582728,7373046
582747,6942196
582762,7373117
582768,6976991
582772,7373129
582781,7373147
582786,7373159
582811,7373219
582842,7086551
582853,6806195
582856,6782355
582859,6840831
582864,6789106
582867,6768182
582889,6755435
582899,6877668
582917,7373357
582943,6811830
582948,6924877
582966,6873313
582988,6993988
583015,6903049
583024,7307490
583033,7373376
583051,6754701
583062,6903049
583064,6812377
583066,6903049
583111,6755178
583161,6903049
583184,6874538
583293,7023943
583297,7373413
583308,6903049
583351,7087244
583355,7373421
583369,7073443
583396,7373364
583481,6873140
583533,6903049
583542,7373446
583562,7373364
583566,6903049
583584,7227263
583591,7302294
583666,6873314
583696,6874221
583737,6811870
583767,6980607
583774,7373471
583785,7373380
583786,7313011
583800,6914295
583807,6999876
583836,6754968
583880,6872949
583903,6922075
583923,6903049
583926,6903049
583939,7373415
583940,6783738
583952,6755239
583955,6981711
583957,7373364
583976,6768283
584001,7373364
584038,7373502
584065,6753845
584079,6918853
584084,6755115
584108,6979624
584179,6763379
584183,6902802
584191,7373519
584270,7373363
584279,7373533
584290,7025845
584308,6772413
584309,7373560
584337,6956820
584351,7373599
584375,7142352
584377,7373616
584386,7146298
584448,6786374
584450,6775518
584461,6872810
584481,7130116
584488,6919741
584494,6977886
584495,7194087
584509,7373724
584519,7023489
584526,6780623
584527,7373736
584548,7373757
584555,7373762
584594,6969457
584635,6911644
584637,6793730
584650,7373832
584664,6786316
584693,6760218
584695,7373868
584699,6785296
584704,7373874
584707,7245388
584713,7373882
584747,6765448
584793,7373953
584799,6787659
584801,6793283
584808,7373962
584825,7020499
584867,6758953
584872,6765724
584896,6934833
584899,6758555
584917,6853061
584989,7027684
585010,7003033
585067,7001919
585092,6957465
585122,7130802
585124,6772413
585175,6778493
585179,7374292
585207,7129839
585213,7023394
585230,6975293
585237,7134990
585243,6804751
585282,7186244
585290,7374365
585309,6833573
585317,7374379
585328,6795396
585345,6781898
585348,7020780
585368,7374310
585379,7028312
585391,6966269
585398,6789402
585443,6759247
585455,6817326
585456,7208872
585457,7243384
585481,6836098
585489,6920780
585504,6756104
585510,6756104
585511,7374523
585536,6755790
585547,6958702
585551,6789725
585584,6758452
585620,7025473
585621,7003561
585636,6848705
585642,7191854
585646,7321247
585648,7146298
585662,7193470
585676,7374641
585678,7197163
585682,6877880
585696,7374658
585702,7126548
585704,7087716
585765,7374714
585774,6961385
585783,7002026
585817,7020390
585861,7374784
585889,6785257
585899,7374811
585928,6778795
585952,7056352
585984,6978695
585986,6760323
585992,6819724
586012,6787496
586064,7374934
586084,7126735
586097,6774908
586120,7374908
586135,6822507
586150,7020288
586180,6786919
586192,6786919
586201,6760430
586209,7375041
586213,7127249
586216,7375047
586223,6759052
586248,7026803
586276,7189251
586279,7375093
586321,6848001
586345,6948412
586346,7129139
586381,7375166
586392,7134262
586421,7045714
586427,7375203
586434,6957465
586435,7375209
586446,7375216
586478,6793860
586493,7232559
586495,6784495
586547,7021036
586551,6798375
586566,7375299
586576,6785062
586583,7375305
586594,6760174
586602,7212861
586638,6991999
586645,7375347
586663,6790356
586707,7023537
586708,6784413
586712,7023422
586742,7126555
586750,6756938
586756,7127821
586772,7146131
586805,6798873
586827,6854676
586833,7126906
586841,7375473
586853,7375487
586903,6779604
586908,7120927
586910,7375517
586926,6831007
586927,7200415
586928,6764535
586938,7375541
586968,7130839
586977,7131604
587002,6920802
587074,7375637
587075,7375638
587080,7128490
587081,7027744
587083,7130839
587125,7021935
587141,7375696
587164,7375709
587167,6758718
587176,7244347
587182,7375718
587203,6772928
587209,7375736
587221,7126600
587228,6759482
587237,6798824
587251,7374631
587256,6779798
587298,6758308
587344,6778283
587397,7375012
587402,6789105
587410,7006379
587433,6760916
587437,7375869
587442,6860290
587455,7190954
587463,7129842
587464,7240518
587471,6776839
587488,7243857
587550,7194920
587557,7375950
587580,6801387
587589,7375002
587604,7375982
587645,6959191
587652,7376008
587665,6755563
587677,7195695
587678,6792933
587679,7373721
587690,6793730
587717,7376045
587734,7126622
587750,7033300
587759,7055154
587771,7239921
587808,6862789
587812,6753941
587828,6758894
587863,7077307
587910,7376163
587972,7243671
587981,7376209
587987,7047622
587997,6756552
588035,6812671
588046,7376251
588075,7376271
588108,7376293
588115,6872399
